 player_id |        player_name         | team_id |         team_name         |  season   | player_goals | team_total_goals | share_pct 
    116772 | Thomas Mueller             |    9823 | FC Bayern Munich          | 2012/2013 |           13 |               96 |      13.5
    298923 | Alexandru Maxim            |   10269 | VfB Stuttgart             | 2013/2014 |            7 |               52 |      13.5
     43329 | Kalu Uche                  |    8581 | Levante UD                | 2014/2015 |            5 |               37 |      13.5
      8922 | Nikica Jelavic             |    8667 | Hull City                 | 2013/2014 |            5 |               37 |      13.5
     39286 | Michele Marcolini          |    8533 | Chievo Verona             | 2008/2009 |            5 |               37 |      13.5
    129944 | Marco Reus                 |    9789 | Borussia Dortmund         | 2014/2015 |            7 |               52 |      13.5
    109121 | Alberto Paloschi           |    8533 | Chievo Verona             | 2011/2012 |            5 |               37 |      13.5
     97789 | Eros Pisano                |    9876 | Hellas Verona             | 2015/2016 |            5 |               37 |      13.5
    102619 | Mario Bermejo              |    9910 | RC Celta de Vigo          | 2012/2013 |            5 |               37 |      13.5
     37654 | Paco Montanes              |    8394 | Real Zaragoza             | 2012/2013 |            5 |               37 |      13.5
     39488 | Igor Budan                 |    8540 | Palermo                   | 2011/2012 |            7 |               52 |      13.5
    155056 | Thiago Ribeiro             |    8529 | Cagliari                  | 2011/2012 |            5 |               37 |      13.5
     39701 | Fabio Caserta              |    9888 | Lecce                     | 2008/2009 |            5 |               37 |      13.5
     38136 | Carlos Reina Aranda        |    8371 | CA Osasuna                | 2009/2010 |            5 |               37 |      13.5
     47382 | Andy Carroll               |    8654 | West Ham United           | 2015/2016 |            9 |               67 |      13.4
     41468 | Juan Mata                  |   10267 | Valencia CF               | 2010/2011 |            9 |               67 |      13.4
     18925 | Ezequiel Lavezzi           |    9875 | Napoli                    | 2011/2012 |            9 |               67 |      13.4
     38398 | Juan Arango                |    9788 | Borussia Mönchengladbach  | 2013/2014 |            8 |               60 |      13.3
    169865 | Martin Braithwaite         |    9941 | Toulouse FC               | 2014/2015 |            6 |               45 |      13.3
     78990 | Carlos Eduardo             |    8226 | TSG 1899 Hoffenheim       | 2009/2010 |            6 |               45 |      13.3
    181197 | Nicolas De Preville        |    9837 | Stade de Reims            | 2015/2016 |            6 |               45 |      13.3
    169200 | Kevin de Bruyne            |    8721 | VfL Wolfsburg             | 2014/2015 |           10 |               75 |      13.3
     37436 | Santi Cazorla              |   10205 | Villarreal CF             | 2008/2009 |            8 |               60 |      13.3
    172644 | Victor Ibarbo              |    8529 | Cagliari                  | 2012/2013 |            6 |               45 |      13.3
    181297 | Oscar de Marcos            |    8315 | Athletic Club de Bilbao   | 2012/2013 |            6 |               45 |      13.3
     33881 | Jonathan Walters           |   10194 | Stoke City                | 2013/2014 |            6 |               45 |      13.3
     56686 | Gonzalo Castro             |    8661 | RCD Mallorca              | 2010/2011 |            6 |               45 |      13.3
    188498 | Daniel Caligiuri           |    8358 | SC Freiburg               | 2011/2012 |            6 |               45 |      13.3
     27512 | Cedric Makiadi             |    8358 | SC Freiburg               | 2011/2012 |            6 |               45 |      13.3
     33418 | Djibril Cisse              |   10172 | Queens Park Rangers       | 2011/2012 |            6 |               45 |      13.3
      3520 | Andrey Arshavin            |    9825 | Arsenal                   | 2009/2010 |           11 |               83 |      13.3
    148832 | Yannick Sagbo              |    4087 | Évian Thonon Gaillard FC  | 2012/2013 |            6 |               45 |      13.3
     75447 | Mario Mandzukic            |    9885 | Juventus                  | 2015/2016 |           10 |               75 |      13.3
     42369 | Javad Nekounam             |    8371 | CA Osasuna                | 2010/2011 |            6 |               45 |      13.3
     30618 | Steven Gerrard             |    8650 | Liverpool                 | 2013/2014 |           14 |              105 |      13.3
     30821 | Jiri Stajner               |    9904 | Hannover 96               | 2009/2010 |            6 |               45 |      13.3
    164519 | Aleksandar Pesic           |    9941 | Toulouse FC               | 2014/2015 |            6 |               45 |      13.3
    168342 | Yannis Salibur             |    9747 | En Avant de Guingamp      | 2015/2016 |            7 |               53 |      13.2
     37273 | Gonzalo Bergessio          |    8530 | Catania                   | 2010/2011 |            5 |               38 |      13.2
     21446 | Hernanes                   |    8543 | Lazio                     | 2011/2012 |            7 |               53 |      13.2
     24448 | Sergio Pellissier          |    8533 | Chievo Verona             | 2012/2013 |            5 |               38 |      13.2
    199834 | Remy Cabella               |   10249 | Montpellier Hérault SC    | 2012/2013 |            7 |               53 |      13.2
    116253 | Juan Falcon                |    8550 | FC Metz                   | 2014/2015 |            5 |               38 |      13.2
    179866 | Yeni N'Gbakoto             |    8550 | FC Metz                   | 2014/2015 |            5 |               38 |      13.2
     38469 | Verza                      |    9865 | UD Almería                | 2014/2015 |            5 |               38 |      13.2
    303926 | Luciano Slagveer           |   10228 | SC Heerenveen             | 2015/2016 |            5 |               38 |      13.2
     37452 | Rodolfo Bodipo Diaz        |    9783 | RC Deportivo de La Coruña | 2008/2009 |            7 |               53 |      13.2
     74838 | Djamel Bakar               |    8481 | AS Nancy-Lorraine         | 2012/2013 |            5 |               38 |      13.2
     40659 | Anthony Mounier            |    9857 | Bologna                   | 2015/2016 |            5 |               38 |      13.2
    150119 | Marko Vejinovic            |    8277 | Vitesse                   | 2014/2015 |            5 |               38 |      13.2
    201888 | Ja-Cheol Koo               |    8406 | FC Augsburg               | 2011/2012 |            5 |               38 |      13.2
    319822 | Yassine Benzia             |    8639 | LOSC Lille                | 2015/2016 |            5 |               38 |      13.2
     56819 | Sebastian Fernandez        |    9864 | Málaga CF                 | 2010/2011 |            7 |               53 |      13.2
    131995 | Benjamin Moukandjo         |    8481 | AS Nancy-Lorraine         | 2012/2013 |            5 |               38 |      13.2
     38044 | Ikechukwu Uche             |    8305 | Getafe CF                 | 2008/2009 |            7 |               53 |      13.2
    213489 | Alvaro Vazquez             |    8305 | Getafe CF                 | 2015/2016 |            5 |               38 |      13.2
